Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Class
0.776672,0.061004,0.593954,0.815489,0.598519,0.43899,0.610105,0.558097,0.290909,0.672553,1
0.43607,0.15757,0.432249,0.136548,0.679884,0.656641,0.956476,0.781474,0.640671,0.314413,0
0.981813,0.519794,0.226892,0.53739,0.62251,0.305975,0.705118,0.502905,0.37205,0.840919,1
0.706762,0.268342,0.896264,0.262576,0.186335,0.594435,0.637867,0.660818,0.171792,0.724505,1
0.67155,0.617102,0.44968,0.070502,0.618333,0.413254,0.403583,0.094995,0.186098,0.75687,1
0.486141,0.533555,0.406174,0.760913,0.923708,0.532018,0.846306,0.091623,0.471578,0.289136,1
0.346365,0.269869,0.866968,0.130497,0.605222,0.126376,0.636097,0.163167,0.932362,0.728033,1
0.675743,0.189051,0.998811,0.486067,0.742872,0.628278,0.467362,0.489636,0.90662,0.540317,1
0.786602,0.249156,0.141391,0.661066,0.903698,0.742224,0.101715,0.868777,0.827221,0.912003,1
0.525774,0.945971,0.460511,0.514368,0.485264,0.073827,0.11847,0.560593,0.287231,0.939929,1
0.211443,0.630299,0.879164,0.782732,0.224052,0.638734,0.581631,0.015115,0.187617,0.726377,0
0.110228,0.829666,0.508715,0.537969,0.502005,0.229539,0.394952,0.437484,0.759815,0.828488,0
0.883839,0.560514,0.142449,0.390373,0.691936,0.657843,0.381373,0.244216,0.600897,0.234439,1
0.727717,0.123739,0.968049,0.13012,0.456598,0.610561,0.121051,0.759161,0.695948,0.673968,1
0.396406,0.142839,0.063903,0.941423,0.605227,0.69779,0.798824,0.858261,0.218681,0.389161,0
0.870099,0.095626,0.107731,0.046734,0.691379,0.887157,0.833146,0.623078,0.003004,0.354148,1
0.292734,0.03595,0.887077,0.454695,0.588068,0.592504,0.270873,0.564828,0.227791,0.018312,0
0.207372,0.155616,0.928531,0.686247,0.773706,0.950738,0.81259,0.846022,0.556554,0.050825,0
0.852563,0.119525,0.760454,0.810725,0.908842,0.240787,0.331409,0.278079,0.958001,0.238524,1
0.97958,0.317568,0.822745,0.710245,0.362281,0.748385,0.486149,0.022087,0.159017,0.181681,1
0.916064,0.181515,0.531817,0.28132,0.708363,0.304866,0.507553,0.665526,0.064952,0.065762,1
0.000079,0.998788,0.930681,0.483934,0.263739,0.26531,0.955235,0.360782,0.860022,0.42014,0
0.456948,0.626171,0.928927,0.413274,0.688951,0.48692,0.626482,0.788401,0.754768,0.485487,1
0.316545,0.327318,0.104931,0.327513,0.423073,0.77211,0.504876,0.650541,0.351459,0.326364,0
0.198428,0.180804,0.97471,0.21567,0.937469,0.695704,0.835735,0.49062,0.118939,0.221291,0
0.275833,0.772979,0.513807,0.773363,0.718999,0.33912,0.805873,0.151754,0.865708,0.051901,0
0.158708,0.168,0.419719,0.240214,0.285984,0.287451,0.63608,0.116679,0.645288,0.1313,1
0.047009,0.436385,0.084535,0.842636,0.349227,0.037637,0.956535,0.053012,0.872652,0.401336,0
0.419583,0.202992,0.827861,0.960073,0.289204,0.881753,0.865507,0.324066,0.731485,0.224447,1
0.496619,0.117266,0.643412,0.32859,0.494869,0.127772,0.733558,0.895921,0.375084,0.698632,0
0.235272,0.939805,0.716408,0.626907,0.152215,0.062105,0.380038,0.764507,0.216588,0.052811,1
0.026079,0.036054,0.364634,0.789536,0.973868,0.602826,0.326626,0.205772,0.650239,0.172362,0
0.488236,0.413015,0.618126,0.972246,0.955821,0.041797,0.973145,0.975818,0.275432,0.952715,1
0.589695,0.04402,0.024063,0.295556,0.02827,0.494759,0.231602,0.372545,0.456542,0.24852,1
0.400824,0.464953,0.939051,0.094159,0.277608,0.250559,0.228737,0.109622,0.499159,0.698913,0
0.551694,0.367242,0.272925,0.370725,0.959012,0.415826,0.858153,0.571089,0.520247,0.32442,1
0.819134,0.993078,0.163528,0.181043,0.819023,0.839309,0.678079,0.948793,0.168418,0.447754,1
0.422061,0.475365,0.325279,0.25401,0.416369,0.535927,0.176456,0.449736,0.209236,0.44198,0
0.5887,0.253199,0.98956,0.341083,0.243733,0.54474,0.040382,0.793124,0.966285,0.893265,1
0.366253,0.931187,0.889992,0.841819,0.087726,0.988758,0.46348,0.258579,0.785694,0.229518,1
0.877303,0.087195,0.839611,0.370119,0.978246,0.859694,0.979151,0.135358,0.075241,0.783196,1
0.917042,0.992274,0.092512,0.044445,0.7822,0.024323,0.913072,0.634897,0.272127,0.531384,0
0.402194,0.756711,0.409318,0.36578,0.887512,0.348311,0.757119,0.956943,0.452832,0.950405,1
0.653792,0.028582,0.415656,0.905751,0.401235,0.839523,0.718693,0.062981,0.454897,0.084248,1
0.567975,0.52677,0.310272,0.417104,0.227697,0.477784,0.274532,0.960426,0.327077,0.840979,1
0.053302,0.264911,0.155326,0.615292,0.584515,0.228209,0.817714,0.025333,0.746278,0.264677,0
0.494843,0.396842,0.801436,0.323773,0.104447,0.934148,0.127839,0.061634,0.635407,0.868072,0
0.976648,0.025164,0.521949,0.446602,0.432519,0.099548,0.068489,0.554968,0.812382,0.458407,1
0.839249,0.485253,0.251738,0.256563,0.38336,0.892465,0.725009,0.100164,0.336692,0.415752,1
0.729777,0.165022,0.72865,0.943409,0.303602,0.668488,0.404223,0.574378,0.004134,0.668293,1
0.501628,0.771133,0.545989,0.21171,0.962552,0.638745,0.882687,0.523351,0.638688,0.757893,1
0.635581,0.145843,0.271898,0.152717,0.359256,0.170615,0.831527,0.402573,0.577877,0.062666,0
0.646747,0.843705,0.646197,0.959379,0.924665,0.730415,0.249452,0.960969,0.133521,0.763147,1
0.066932,0.687197,0.130559,0.972564,0.052953,0.289026,0.798544,0.761292,0.508911,0.793298,0
0.596613,0.330662,0.006344,0.285094,0.03358,0.144451,0.935308,0.261412,0.349309,0.919845,0
0.821132,0.89732,0.957728,0.392216,0.813995,0.893018,0.901839,0.695535,0.855124,0.403563,1
0.805495,0.026641,0.363181,0.689425,0.572728,0.629649,0.764118,0.002793,0.080961,0.747799,1
0.14542,0.525518,0.111289,0.499924,0.628611,0.014332,0.508843,0.019732,0.260412,0.870883,0
0.300417,0.842297,0.488135,0.283886,0.677231,0.456044,0.033572,0.444133,0.129055,0.052735,0
0.151509,0.61074,0.830257,0.111273,0.348229,0.360151,0.191315,0.233352,0.362309,0.94825,0
0.224011,0.388807,0.982174,0.510252,0.178071,0.566185,0.794079,0.734047,0.370454,0.130728,0
0.457612,0.465599,0.203249,0.019667,0.313649,0.763766,0.864848,0.639988,0.820474,0.199328,0
0.802483,0.818552,0.869671,0.04858,0.936881,0.577619,0.718005,0.260664,0.823189,0.023663,1
0.763615,0.081275,0.153167,0.526476,0.149577,0.28123,0.851443,0.520062,0.069699,0.469237,0
0.579011,0.898585,0.138995,0.070209,0.635429,0.383372,0.19536,0.792253,0.0129,0.263283,1
0.46565,0.65925,0.260575,0.705714,0.40469,0.679951,0.290073,0.314268,0.051942,0.554279,0
0.798507,0.809671,0.073567,0.961891,0.721967,0.138891,0.479363,0.430346,0.257628,0.393822,1
0.038835,0.860639,0.321498,0.977348,0.55759,0.65421,0.14939,0.584719,0.34758,0.380994,0
0.646442,0.872524,0.101389,0.093829,0.481752,0.023488,0.430536,0.955253,0.767699,0.526113,1
0.621579,0.349967,0.459324,0.982136,0.920508,0.611266,0.704388,0.042155,0.729439,0.977646,1
0.672439,0.008232,0.394069,0.847522,0.062531,0.30694,0.63279,0.388643,0.810247,0.51614,1
0.304019,0.43139,0.933132,0.493543,0.213703,0.465042,0.554183,0.716304,0.04893,0.11563,0
0.255444,0.86801,0.795813,0.35046,0.365717,0.345004,0.638331,0.202199,0.763148,0.266668,1
0.010799,0.712189,0.475673,0.490183,0.289674,0.764278,0.83192,0.754978,0.048424,0.457666,0
0.77536,0.015966,0.133069,0.49746,0.425501,0.250103,0.645698,0.659995,0.126973,0.482225,1
0.450611,0.258465,0.695193,0.413492,0.314684,0.177283,0.11316,0.765234,0.616257,0.913951,0
0.176642,0.537386,0.117812,0.358053,0.703056,0.136443,0.629414,0.061747,0.469198,0.747546,0
0.429446,0.155727,0.349546,0.714954,0.994894,0.911721,0.010576,0.753178,0.770881,0.26366,1
0.570118,0.865658,0.029986,0.883083,0.380172,0.195113,0.470016,0.842979,0.632413,0.501695,1
0.36119,0.573758,0.884207,0.767235,0.41643,0.917671,0.56702,0.82092,0.310849,0.831063,0
0.194602,0.286897,0.062438,0.510672,0.55173,0.009054,0.925901,0.446728,0.184509,0.7205,1
0.199534,0.729,0.674869,0.0826,0.176064,0.605063,0.264505,0.879861,0.301691,0.543715,0
0.520973,0.47791,0.596711,0.332887,0.291917,0.73675,0.836635,0.891941,0.157607,0.446405,1
0.322701,0.703643,0.75952,0.105899,0.556278,0.498619,0.863728,0.825733,0.015197,0.272297,0
0.146532,0.967577,0.009031,0.592707,0.054444,0.265562,0.04119,0.980307,0.294501,0.687252,0
0.362554,0.130696,0.235206,0.980537,0.062264,0.497983,0.909611,0.276571,0.389141,0.23203,0
0.811581,0.663208,0.688499,0.530912,0.208536,0.521203,0.470911,0.981834,0.774135,0.285263,1
0.23946,0.7972,0.853902,0.023763,0.127026,0.747696,0.787181,0.030529,0.755677,0.985553,1
0.835264,0.552773,0.386298,0.760938,0.703237,0.60104,0.369606,0.467992,0.245551,0.698269,1
0.072925,0.309191,0.024792,0.888506,0.814808,0.137995,0.814768,0.583926,0.386171,0.344856,0
0.272529,0.554152,0.455201,0.105028,0.682743,0.729984,0.782763,0.189235,0.784103,0.972211,0
0.436563,0.954513,0.433421,0.776086,0.944653,0.03701,0.31596,0.135307,0.132572,0.140298,0
0.444317,0.828273,0.928941,0.037513,0.18186,0.594494,0.321942,0.663059,0.462725,0.674461,0
0.037077,0.692554,0.760056,0.637425,0.919139,0.428243,0.637674,0.560116,0.095904,0.369974,0
0.291202,0.970862,0.224429,0.832975,0.947135,0.940654,0.773417,0.512606,0.769681,0.030639,1
0.165581,0.989728,0.630574,0.146836,0.304256,0.421995,0.07066,0.490846,0.228338,0.921277,0
0.396273,0.536053,0.816232,0.162556,0.636366,0.396038,0.703309,0.809855,0.314412,0.714286,0
0.712139,0.749161,0.495477,0.735809,0.662768,0.399921,0.89433,0.294335,0.155634,0.674354,1
0.962141,0.684514,0.869248,0.096641,0.624604,0.933801,0.683034,0.388613,0.653702,0.601891,1
0.589521,0.392712,0.810352,0.065186,0.515023,0.409494,0.79521,0.8631,0.292547,0.956624,1
0.502963,0.17143,0.155744,0.304553,0.912827,0.804567,0.783839,0.630108,0.696941,0.670063,1
0.690097,0.829958,0.810185,0.720156,0.479623,0.968034,0.6049,0.490128,0.687905,0.668116,1
0.315137,0.849581,0.807694,0.161324,0.017491,0.852595,0.279495,0.838886,0.864422,0.093702,0
0.032759,0.475952,0.6283,0.408139,0.445096,0.079073,0.248229,0.981889,0.573216,0.885369,0
0.756901,0.735972,0.542073,0.619814,0.583309,0.064644,0.060622,0.441797,0.875762,0.442289,1
0.24896,0.088111,0.227991,0.596044,0.028095,0.969146,0.486263,0.685156,0.565418,0.870167,0
0.131161,0.024813,0.969905,0.146761,0.972888,0.801944,0.658268,0.70286,0.932901,0.77632,0
0.634236,0.209974,0.982829,0.958835,0.990966,0.079424,0.154933,0.408899,0.079301,0.448504,1
0.208177,0.194776,0.780734,0.989225,0.457235,0.18884,0.350856,0.96828,0.876963,0.949599,0
0.451883,0.710255,0.073572,0.64077,0.800701,0.999559,0.232858,0.759319,0.098487,0.021832,0
0.622839,0.196122,0.850881,0.190519,0.369358,0.498652,0.986834,0.077414,0.180581,0.72971,1
0.238488,0.860894,0.650913,0.616116,0.113579,0.913245,0.9882,0.167197,0.81788,0.660541,0
0.059433,0.176801,0.3215,0.441177,0.744946,0.433053,0.591549,0.107304,0.973912,0.5845,0
0.418369,0.725807,0.851337,0.136249,0.837751,0.385763,0.342449,0.662201,0.259367,0.989538,0
0.116521,0.051469,0.142855,0.281848,0.411903,0.952176,0.784314,0.092774,0.577464,0.444678,0
0.39909,0.24782,0.827006,0.670606,0.154621,0.909391,0.309394,0.075489,0.152136,0.885179,0
0.393846,0.590689,0.493333,0.793959,0.103808,0.717394,0.550209,0.4852,0.658508,0.161319,0
0.478571,0.286765,0.461023,0.992434,0.73552,0.026284,0.202237,0.963719,0.707228,0.386093,0
0.410994,0.565425,0.157429,0.367481,0.077953,0.506725,0.3679,0.123906,0.892897,0.752928,0
0.05941,0.276062,0.561506,0.360163,0.205139,0.82505,0.372499,0.998983,0.845233,0.826951,0
0.274626,0.919082,0.454382,0.293983,0.573815,0.020938,0.925015,0.90286,0.071994,0.852391,0
0.135361,0.706949,0.601364,0.845006,0.75328,0.598407,0.870705,0.622313,0.957344,0.864585,0
0.839618,0.579414,0.021987,0.517135,0.122832,0.29543,0.671366,0.315787,0.299843,0.751221,1
0.196479,0.151986,0.90834,0.474459,0.005699,0.525726,0.363374,0.281118,0.711532,0.84291,0
0.067851,0.7389,0.705195,0.81557,0.519951,0.967927,0.726689,0.896014,0.862022,0.269485,0
0.90022,0.685644,0.913887,0.190776,0.997475,0.034145,0.181855,0.476741,0.651437,0.753063,0
0.233359,0.901099,0.443972,0.729252,0.309651,0.459218,0.969699,0.944647,0.986352,0.804515,0
0.916975,0.054455,0.202728,0.064127,0.963765,0.729655,0.381657,0.215019,0.771708,0.63929,1
0.776796,0.627571,0.369344,0.15516,0.124355,0.988333,0.09135,0.674146,0.373292,0.564437,1
0.616368,0.621701,0.395662,0.706574,0.901393,0.050246,0.236046,0.240927,0.721873,0.977959,1
0.208645,0.02585,0.394043,0.380991,0.41766,0.645482,0.190092,0.075327,0.744977,0.313907,0
0.224563,0.646829,0.914528,0.241182,0.909357,0.81732,0.440774,0.029478,0.771104,0.961636,0
0.407433,0.283798,0.494668,0.866877,0.263218,0.745353,0.601828,0.155349,0.647266,0.743302,0
0.264596,0.397479,0.99919,0.973762,0.885041,0.357655,0.176666,0.06119,0.999269,0.406714,0
0.855646,0.001492,0.032876,0.37429,0.495786,0.918365,0.9848,0.868268,0.070607,0.819551,1
0.935807,0.090537,0.952727,0.857679,0.077237,0.100261,0.615295,0.541983,0.219271,0.660122,1
0.430054,0.386981,0.361422,0.062081,0.866433,0.273314,0.760641,0.080695,0.176278,0.323351,0
0.082182,0.833664,0.943691,0.612904,0.061179,0.435608,0.971777,0.255057,0.492921,0.850752,0
0.089259,0.380179,0.52197,0.501132,0.374737,0.076211,0.793796,0.143164,0.361609,0.60003,0
0.684244,0.958285,0.950395,0.967877,0.327607,0.05828,0.746176,0.696261,0.481447,0.54526,1
0.250667,0.435296,0.027396,0.702294,0.629587,0.003602,0.165525,0.355416,0.204844,0.89729,0
0.448751,0.564367,0.420969,0.49236,0.712091,0.194487,0.461671,0.131506,0.898277,0.553273,0
0.439978,0.433673,0.79058,0.880099,0.126337,0.332781,0.355783,0.774909,0.178087,0.502476,1
0.299992,0.948082,0.695208,0.233919,0.84907,0.786169,0.535495,0.108782,0.803741,0.558151,0
0.343752,0.094898,0.020114,0.88178,0.157853,0.786372,0.423386,0.298464,0.882824,0.866386,0
0.053355,0.364688,0.113042,0.259361,0.155766,0.40365,0.112022,0.188881,0.618606,0.997737,0
0.161426,0.305442,0.953449,0.764082,0.693559,0.937042,0.505769,0.794977,0.471177,0.57334,0
0.605019,0.346155,0.364323,0.931618,0.144714,0.975986,0.872099,0.955655,0.427377,0.302971,1
0.896314,0.163861,0.289257,0.587673,0.754014,0.553631,0.324991,0.75222,0.688732,0.123826,1
0.852139,0.398849,0.032349,0.565467,0.162216,0.245933,0.306687,0.502847,0.206714,0.135995,1
0.2511,0.844315,0.059347,0.980987,0.415738,0.408862,0.364036,0.564523,0.979509,0.193543,0
0.688631,0.250328,0.387427,0.04204,0.657868,0.605622,0.42582,0.64162,0.034289,0.615371,1
0.20478,0.872611,0.939652,0.684305,0.735741,0.418701,0.991175,0.294123,0.495599,0.150333,0
0.647258,0.09236,0.407299,0.109315,0.43321,0.877063,0.757413,0.648931,0.516338,0.932902,1
0.294312,0.279446,0.929569,0.074883,0.268121,0.514241,0.381694,0.722444,0.864951,0.899221,0
0.595866,0.222651,0.270577,0.837415,0.793462,0.942882,0.088016,0.89701,0.697002,0.060194,1
0.551646,0.704559,0.266165,0.470975,0.933816,0.000261,0.483585,0.425818,0.699659,0.508436,1
0.782734,0.660782,0.391563,0.964267,0.354997,0.478619,0.194588,0.630223,0.580422,0.015826,0
0.948571,0.655132,0.018343,0.864506,0.323431,0.893731,0.162078,0.79227,0.129476,0.890619,1
0.073445,0.291055,0.565969,0.386527,0.334129,0.506529,0.719941,0.246353,0.28016,0.065377,0
0.867866,0.226264,0.206564,0.108634,0.883353,0.596027,0.748939,0.592922,0.973694,0.090008,1
0.46175,0.750495,0.274936,0.597069,0.2736,0.997239,0.933875,0.000504,0.30472,0.202829,1
0.386604,0.046584,0.493742,0.629153,0.225326,0.391526,0.52515,0.356169,0.418463,0.396701,0
0.573537,0.064522,0.369084,0.515059,0.337057,0.251724,0.898005,0.183931,0.859223,0.806162,0
0.159835,0.5659,0.516866,0.501048,0.174182,0.51186,0.735528,0.209837,0.442277,0.683539,0
0.542394,0.163486,0.616771,0.515826,0.9261,0.560668,0.187936,0.686547,0.480257,0.76239,1
0.110954,0.024013,0.098016,0.468937,0.339618,0.610185,0.923614,0.572545,0.472982,0.571828,0
0.115067,0.164753,0.264695,0.960507,0.528304,0.466994,0.916261,0.876933,0.183761,0.954678,0
0.446429,0.17195,0.755957,0.849751,0.474392,0.376444,0.084131,0.529036,0.405201,0.483327,0
0.365174,0.248539,0.30987,0.611613,0.388812,0.452792,0.110663,0.920596,0.376928,0.430406,0
0.24156,0.62246,0.800394,0.567046,0.718831,0.037295,0.054841,0.525589,0.744573,0.453413,0
0.845409,0.209519,0.526982,0.759088,0.985663,0.683384,0.221519,0.795949,0.518453,0.00472,1
0.811886,0.320972,0.542195,0.079671,0.882658,0.639886,0.952784,0.203079,0.15827,0.062153,1
0.205657,0.245267,0.013411,0.97774,0.974608,0.515205,0.523218,0.194946,0.283093,0.476781,0
0.659964,0.208562,0.803215,0.106025,0.079187,0.255383,0.341801,0.450821,0.530778,0.70575,0
0.232256,0.208879,0.606585,0.293704,0.519364,0.303623,0.715247,0.345421,0.344304,0.069993,0
0.134455,0.523939,0.514481,0.653584,0.500291,0.666474,0.285782,0.740112,0.977218,0.072184,0
0.329372,0.665343,0.667901,0.304166,0.926609,0.921914,0.076851,0.245337,0.802271,0.47431,0
0.269751,0.113015,0.103891,0.458322,0.646284,0.255196,0.879012,0.280078,0.428134,0.415218,1
0.746109,0.45517,0.508674,0.917352,0.62179,0.660154,0.958978,0.333238,0.395752,0.836349,1
0.098564,0.505077,0.993737,0.958578,0.443098,0.887514,0.182042,0.749939,0.940868,0.525755,0
0.353662,0.686812,0.923279,0.851817,0.514328,0.446676,0.256898,0.758303,0.508122,0.876611,0
0.102557,0.718749,0.550532,0.983189,0.976763,0.724986,0.456185,0.192559,0.931585,0.085911,0
0.668233,0.801139,0.581177,0.64548,0.163061,0.805574,0.266217,0.979037,0.346254,0.724492,1
0.239853,0.795281,0.497939,0.456545,0.935942,0.379567,0.956418,0.91774,0.973747,0.938351,0
0.69245,0.522789,0.273252,0.512481,0.240828,0.60903,0.125497,0.779876,0.692654,0.059751,1
0.062479,0.859897,0.158165,0.317752,0.707938,0.384762,0.382522,0.945459,0.635235,0.212225,0
0.277122,0.627829,0.491094,0.083645,0.158746,0.527532,0.953906,0.114863,0.135621,0.289371,0
0.007804,0.194102,0.014884,0.143187,0.649536,0.976572,0.019801,0.026357,0.286242,0.890521,0
0.274937,0.804907,0.494577,0.554748,0.315781,0.445459,0.037503,0.678995,0.420162,0.123808,0
0.758909,0.89542,0.375342,0.44943,0.625872,0.974461,0.038782,0.688383,0.709101,0.37626,1
0.128375,0.804795,0.769345,0.523422,0.929129,0.862326,0.660259,0.279703,0.45676,0.445955,0
0.159767,0.409987,0.281522,0.556381,0.049327,0.611272,0.829795,0.075557,0.281949,0.683617,0
0.488017,0.194728,0.639424,0.344876,0.339354,0.10622,0.744715,0.988716,0.920669,0.48593,0
0.128823,0.673778,0.007525,0.100082,0.474601,0.388825,0.382052,0.740149,0.13998,0.732918,0
0.44862,0.539967,0.250919,0.999867,0.80638,0.757462,0.613338,0.550995,0.287654,0.268303,1
0.223046,0.087819,0.257237,0.614746,0.230446,0.011993,0.883503,0.618007,0.987249,0.726173,0
0.394764,0.702967,0.322137,0.613742,0.275597,0.026213,0.327976,0.511797,0.521706,0.125611,1
0.394271,0.801354,0.61399,0.039151,0.55517,0.679282,0.01977,0.424749,0.6318,0.004369,0
0.813471,0.204937,0.027112,0.057948,0.226623,0.503121,0.056044,0.191569,0.566337,0.85982,1
0.278318,0.176021,0.510628,0.951046,0.510532,0.155281,0.037425,0.846713,0.137239,0.093391,0
0.727601,0.556698,0.37859,0.71697,0.271617,0.059879,0.26485,0.734434,0.826027,0.265691,1
0.339288,0.167339,0.399098,0.87376,0.382894,0.214426,0.954901,0.525155,0.061783,0.708104,0
0.272708,0.003682,0.160423,0.023189,0.568332,0.115981,0.698197,0.5196,0.162274,0.137334,0
0.927991,0.172363,0.36534,0.132624,0.943871,0.993013,0.346696,0.72747,0.224983,0.351637,1
0.944832,0.908817,0.15704,0.805096,0.700033,0.705464,0.65249,0.842927,0.69542,0.289243,1
0.922666,0.56161,0.916616,0.638103,0.484719,0.205733,0.683261,0.219321,0.983466,0.289067,1
0.922772,0.728717,0.390238,0.713401,0.466631,0.016065,0.075215,0.831967,0.196968,0.310075,1
0.017234,0.218303,0.370245,0.232329,0.905602,0.934577,0.116871,0.572417,0.087672,0.232978,0
0.772975,0.231906,0.723748,0.884074,0.967313,0.373082,0.160999,0.482779,0.79705,0.802832,1
0.869036,0.449651,0.297397,0.122662,0.825785,0.063941,0.996849,0.512139,0.856138,0.116415,1
0.607324,0.818385,0.378711,0.763693,0.545004,0.088254,0.04539,0.728043,0.509781,0.366889,1
0.473231,0.286079,0.972694,0.628451,0.973881,0.37032,0.956193,0.897075,0.963615,0.081746,1
0.134911,0.880224,0.134852,0.403662,0.139335,0.57387,0.69197,0.838182,0.008807,0.960728,1
0.100383,0.539864,0.196066,0.345687,0.355274,0.65404,0.613626,0.170279,0.462436,0.939233,0
0.951044,0.492485,0.711279,0.066096,0.561567,0.564842,0.354101,0.791285,0.651886,0.010986,1
0.519845,0.820964,0.180851,0.67095,0.510718,0.171904,0.304755,0.193269,0.408098,0.175753,1
0.185107,0.038917,0.637845,0.262226,0.288083,0.924122,0.96008,0.642108,0.863941,0.462542,0
0.683649,0.693655,0.231453,0.875024,0.756363,0.463151,0.61456,0.003765,0.35184,0.373069,0
0.300002,0.900642,0.875051,0.247945,0.866482,0.10397,0.233306,0.290084,0.221908,0.201247,0
0.510217,0.162978,0.502041,0.953843,0.608825,0.598393,0.199187,0.38416,0.003986,0.049193,0
0.338259,0.108626,0.221698,0.961184,0.659661,0.968647,0.302515,0.353165,0.442766,0.028311,0
